Id|Name|Description|Price|PriceCurrency|SupplyAbility|MinimumOrder
391a1a4d-3244-4133-8769-ad28f5b8ce84|Sperry Women's Songfish Boat Shoe|Sperry women's songfish boat shoe|309.52|USD|242|264
3a73929f-e96a-45fa-a79e-877ec0d9d78d|Bose Home Speaker 500|The Bose Home Speaker 500 delivers powerful stereo sound with Alexa voice control, perfect for listening to music, podcasts, and more in any room of the house.|399.99|USD|3000|2
5c8e9ff0-d859-42cf-8c24-50f6726eb7be|Thermador Professional 36-inch Gas Range|The Thermador Professional 36-inch Gas Range features high-performance cooking with six burners, a griddle, and an oven, perfect for serious home chefs.|6999.99|USD|800|1
2ac9e98e-c9a1-44f4-bf9d-df123b578f56|Breville Barista Pro Espresso Machine|The Breville Barista Pro allows you to make professional-quality espresso drinks with an integrated grinder and steam wand for perfect coffee every time.|799.99|USD|1200|2
6cfb2b9c-dc7b-4c87-8d45-f7a1899b3c92|Nespresso VertuoPlus Coffee and Espresso Maker|The Nespresso VertuoPlus offers a wide variety of coffee and espresso options with convenient pod-based brewing, perfect for busy mornings or relaxing afternoons.|169.99|USD|3500|3
de9d0623-df87-4c0d-af79-52f8592e28c5|J.west Galaxy S10 Plus Case 6.4-inch, Grey Marble Print Pattern Design Cute Graphics Stone Slim Protective Sturdy Phone Cases for Women Girls Soft TPU Silicone Cover Shockproof Case (Agate Slice)|"J.west Galaxy S10 Plus Case 6.4-inch, Grey Marble Print Pattern Design Cute Graphics Stone Slim Protective Sturdy Phone Cases for Women Girls Soft TPU Silicone Cover Shockproof Case (Agate Slice) Frequently Asked Questions 1.Is a screen protector included? No. This case has a raised lip to protect your screen. 2.Can I use a screen protector with this case? Yes, a screen protector will work fine. 3.Will it work with wireless charging? Yes, this case is wireless charging compatible. 4.Is this a hard case or a soft case? The case is made with Flexible Thermoplastic Polyurethane (TPU). IMD (In-Mould-Decoration) Technology ensures that the printing is vivid and does not fade away 5.Which Phone does this case fit? This case is compatible with the standard Samsung Galaxy S10 Plus 6.4 inch only. Please confirm you have the S10 Plus by measuring the screen, which is 6.4"" diagonal."|645.46|EUR|429|287
9a0c2a70-256d-4237-9ed8-b5f5370b5f5c|Instant Pot Pro Plus Smart 10-in-1 Pressure Cooker|The Instant Pot Pro Plus Smart 10-in-1 Pressure Cooker is a versatile kitchen appliance that combines pressure cooking, slow cooking, and more for fast, easy meal prep.|149.99|USD|5000|2
bb879800-aee9-4915-b543-ce63ac4d10d4|molshine 2 Pack Transparent Desktop Multi Washi Masking Tape Storage Dispenser,Tape Cutter,Tape Roll Holder (Not Include Masking Tape) (Brown)|Tape Dispenser Washi Tape Washi Tape Tape Dispenser Tape Dispenser Washi Tape Quantity 1 x Tape Dispenser,10 x Tape 6 Roll 8 Roll 1 Pack 4 Pack 13 Roll Material Plastic Washi Paper Washi Paper Acrylic Acrylic Washi Paper|580.01|EUR|168|623
f906d586-0b3d-490d-bdf7-689975b27822|Yeti Hopper M30 Portable Cooler|The Yeti Hopper M30 Portable Cooler is a rugged, leakproof cooler that can keep your drinks and food cold for up to three days, perfect for camping or outdoor adventures.|299.99|USD|2000|3
71d436dd-64eb-4737-98ca-64de8d227f1d|TONI & GUY Cleanse Shampoo for Damaged Hair, 250ml|Toni&guy cleanse shampoo for damaged hair 250ml give damaged locks special attention with the toni&guy cleanse shampoo for damaged hair. This cleansing shampoo softens, fortifies, and helps prevent breakage and dullness for healthy-looking hair? For the best results, follow up with toni&guy nourish conditioner for damaged hair. Toni&guy cleanse: shampoo for damaged hair cleanses gently and revitalises weak, damaged hair. Invigorates the hair fibre for healthier-looking, radiant hair. Use with toni&guy conditioner for damaged hair. For deep down, intensive repair treat as needed with toni&guy reconstruction mask.|176.11|USD|894|359
bd2ba05a-7f06-4ae8-ab5f-96c674ba5913|nsb herbals 100 ML Clear/Transparent Round Empty Glass Bottle/Glass Dropper/Silver Colour Ring/Silicon White Teat, Refillable, For Essential Oils, Perfumes (Pack Of 1)|The crystal-clear bottle & silver ring makes the bottle look eye catchy. A product that is BPA free & led free that makes it safe for nature and to store edible products as well.   Non drip dropper The dropper bottle has a plastic wiper plug on the bottle neck that cleans excess solution sticked to the dropper for a mess free use.   Premium quality The glass bottle has a premium quality white silicone teat for easy-to-use application. Its washable, reusable & durable. The airtight, leak proof quality makes it easy to carry.|157.69|USD|418|135
835948c3-4b73-433d-99c2-28e6cb9870e1|Therm-a-Rest NeoAir XTherm Sleeping Pad|The Therm-a-Rest NeoAir XTherm Sleeping Pad offers comfort and warmth for outdoor enthusiasts, featuring lightweight construction and excellent insulation for cold-weather camping.|229.99|USD|1200|2
242244dd-61de-4ec1-823c-3313bb5aa48b|Salomon Men's Speedcross 4 Trail Running Shoes|The 4Th edition of our iconic and aggressively lugged trail runner for tearing through technical, soft ground with speed. Salomon was born in 1947 in the heart of the French Alps and the birthplace of modern alpinism. Driven by a passion for skiing and design innovation, Francois Salomon and his son George designed and perfected much of the first modern ski equipment. During the following 60 years, Salomon's commitment to innovative design and passion for mountain sports created a vast range of revolutionary new concepts in boots, skis and apparel and brought innovative solutions to footwear, apparel and equipment for hiking, adventure racing, mountaineering and trail running. Through performance-driven design, Salomon enhances mountain sports by converting new ideas into action and expanding the limits of possibility.|56.16|EUR|802|614
b459d928-d8b2-40b4-9e45-87b1d10c0638|Roku Ultra 2020 Streaming Device|The Roku Ultra 2020 Streaming Device provides 4K and HDR streaming, with a voice remote and a private listening mode for a personalized home entertainment experience.|99.99|USD|3000|1
cdaf3cb7-ef9c-4d18-875c-a32a6271bb4e|Pilot, Precise V7, Capped Liquid Ink Rolling Ball Pens, Fine Point 0.7 mm, Black, Pack of 12|PILOT Precise V7 Rolling Ball Pens feature a unique liquid ink formula that maintains consistent flowing strokes. With patented precise needle point technology, each pen has a ringed ink feeder for a smooth and even ink flow, and a visible ink supply lets you see how much ink is left. These pens come with 0.7mm fine point tungsten carbide tips and are available in a variety of colors (sold separately) to emphasize, organize, and color-code information. An all-around quality pen - pick one up today!|301.92|USD|148|188
7cc2efd2-d6a6-4047-a550-13c2ea239920|TOMS Women's, Marisol Sandal|TOMS commits ⅓ of their profits in support of grassroots good, partnering with organizations at the local level to boost mental health, increase access to opportunity, and end gun violence.|58.69|EUR|854|208
56e7a626-2c9b-4467-bb5e-172d112fdca0|Heroes of Goo Jit Zu Water Blast Versus Pack - 2 Action Figure Pack Including Exclusive Golden Figure, Blazagon Vs Rockjaw|"The Heroes of Goo Jit Zu are back and ready to launch a Double-Edge attack! Just as squishy and stretchy as before but now with their Aqua-blast energy and weapon-morphing arms, they are power-packed to smash the enemy! These Super Hero action figures are like no other! Every character has a unique goo filling with a different texture and feel. The Golden Blazagon Vs Rock Jaw Versus Pack contains 2 Exclusive Goo Jit Zu Action Figures so they can battle each other! This Versus Pack contains a special Golden Blazagon Action Figure only available in this pack and an exclusive Super Squishy Rockjaw Action Figure. Squeeze their different fillings! Not only does the Golden Blazagon have a sword arm to battle with, but they have a ""Water Blast Attack"" feature! Fill Blazagon's head with water, aim and fire water! These toys stretch up to three times their size and are more durable that ever before!"|175.42|EUR|424|548
ff6f96c8-2fca-4b55-b472-cfe0d46a3015|French Toast Boys' Adjustable Waist Flat Front Short|Dress them up or down, these comfy shorts are perfect for any warm weather occasion.|431.38|EUR|562|752
03ac35ec-8f8e-484d-909f-160d4b371f9c|"Imperial Tool 127C Ratchet Wrench with 25 Degree Offset for HVAC Refrigeration and Air Conditioning, 1/4"", 3/8"", 3/16"" and 5/16"""|"Compressor access valve wrench. Chrome plated. Has 1/4"", 3/8"", 3/16"" and 5/16"" square drive ratchets and is specially designed for use on compressors with access valves in hard to reach places. Reversible ratchets."|409.66|EUR|494|645
b301cdd9-ceec-49b8-a701-8979e5d4b2b7|Arctix Infant/Toddler Chest High Snow Bib Overalls, Purple, 4T|The 1575 Arctix Infant/Toddler Chest High Insulated Snow Bib Overalls is an outstanding value priced snow bib for the young ones. These overalls feature a 100% Polyester Dobby shell with ThermaLock W/R + W/P 3000mm Coating, offering a maximum degree of durability and protection from the elements, while allowing a full range of motion. 120 grams ThermaTech Insulation offers warmth in a lightweight, low bulk garment, keeping warm at temperatures from -20° to +35° depending on level of activity. DWR finish (Durable Water Repellent) helps repel water from fabric surface. The adjustable comfort suspenders provide the perfect fit with elasticized side gussets for maximum motion. The boot gaiters with grippers form a seamless integration with the boots to keep the warmth in, and the moisture out. These relaxed fit pants also include 600 Denier Ballistic reinforced ankle, scuff and hem guards to hold up against daily wear & tear. They are water and wind resistant, and are machine washable.|684.85|USD|872|306
762f7fa9-1997-402b-83c4-3a6ac198a173|Acer Predator Helios 300 Gaming Laptop|The Acer Predator Helios 300 is a powerful gaming laptop equipped with an Intel i7 processor, NVIDIA GeForce RTX 3060, and a 15.6-inch 144Hz display.|1399.99|USD|1500|2
574d7c7e-15a0-44bb-8725-e49a84a55643|Gloria Vanderbilt Women's Amanda Classic High Rise Tapered Jean, Madison, 10 Regular|Gloria Vanderbilt's # 1 Selling Women's Jean In America with over 60 million sold nationwide - Amanda Classic High Rise Jean sits at natural waistline with fully functional pockets, front zipper fly, belt loops and contoured hips on a relaxed taper fit body for that comfort fit you've come to love. This High rise pant goes great with all tops from fashionable to Tee shirts and all footwear from your favorite flats to stylish heels and boots, perfect for work, class or happy hour. The stretch fabric gives you comfortable movement with maximum recovery. Available in assorted solid colors, prints, stripes and embellishments, see color name for specifics. Gloria Vanderbilt is a versatile yet classic look that attracts and connects with the modern sensibility of consumers of all ages.|311.29|USD|802|938
1c15f1c4-c857-407b-b169-a02b2ba82f4a|Simple Deluxe Ice Maker for Countertop, Self-Cleaning, Portable Ice Machine with Scoop and Basket, 26lbs Ice/24Hrs, 6 Mins 9 Bullet Ice, 13.7lbs, for Home Kitchen Office, Black|Simple Deluxe Ice Maker Machine for Countertop 26lbs Ice/24Hrs 9 Ice Cubes Ready in 6 Mins Portable Self-Clean Electric Ice Machine with Scoop and Basket 13.7lbs for Home Kitchen Office Bar Party|441.64|USD|537|333
1fd750c5-ff55-455e-8ed7-8974bc917614|Propet Men's M3910 Vista Walker Oxford|For the ultimate experience, sink into the ultra-comfy VistaWalker from Propet. Whether you're power-walking or just trying to keep up a fast-paced, active lifestyle, its fully padded interior will keep you feeling good while its traditional design offers an easy, everyday look. Propet is a rapidly growing shoe company dedicated to making the worlds best walking shoes. Propet shoes are better walking shoes because they're designed and manufactured to be your most comfortable walking experience ever. Extra attention is paid to giving your foot support where it is needed, more cushy comfort where it counts and more room where your foot's moving parts need freedom when walking. The result has to be tried to be believed! Shouldn't you be wearing the world's best walking shoes?|192.95|USD|142|20
f31e4389-e8d4-4874-85c9-6741b8c0632c|Vizio 55-Inch 4K Smart TV|The Vizio 55-Inch 4K Smart TV delivers stunning visuals with Ultra HD resolution and supports streaming services like Netflix, Hulu, and Disney+ for endless entertainment.|399.99|USD|3500|1
f3ce6b15-aeb0-45b7-8ca3-ad810675a020|Easy Spirit Women's Lake3 Sport Sandal|Triple adjustable sandal with hook and loop.|621.98|USD|372|490
422a62a2-54b9-49b6-9c88-70bb3a9ca9bc|Kipling Women's Asseni Tote, Lightweight Everyday Purse, Nylon Shoulder Bag, Black Noir|Strap Drop: Yes inches; Pockets: 2 slip, 1 zip|122.72|EUR|170|702
f05cf6f2-9065-4232-8287-d6c79c04edb0|SodaStream Fizzi Sparkling Water Maker|The SodaStream Fizzi Sparkling Water Maker lets you create your own sparkling water at home, with a sleek design and easy-to-use carbonation process.|89.99|USD|4000|2
e6c24abb-7545-4970-bef8-8f43c20de5db|Daniel Green Women's Meg Slipper|Daniel Green's Meg slipper is sturdy enough, with its rigid, faux-leather-covered outsole, to run errands in, but it's all about fashionable comfort indoors. It has a padded tricot knit on the inside and stylish leather on the outside. In 1881 Daniel Green, a young traveling shoe salesman for the Wallace Elliott Company in New York City, visited Dolgeville, New York. Daniel was shown a pair of felt shoes fashioned from waste pieces of piano felt which had been made in the Dolgeville Felt Mill. Daniel Green noticed that these felt shoes were worn by many factory workers to keep their feet warm and comfortable on the cold factory stone floors, and thus a legend in footwear was born.|358.14|USD|858|975
ec43c849-41f2-46b0-b5a0-d79c6f6986c2|Casper Original Foam Mattress|The Casper Original Foam Mattress offers premium comfort and support with a layer of memory foam and a breathable cover, ideal for a restful night’s sleep.|599.99|USD|2000|3
34c44197-5e90-49bc-98fb-0d5d672ec8c8|Coleman Waterproof, Hands-Free Speaker for Universal/Smartphones - Red|The Coleman Aktiv Sounds Waterproof Bluetooth Speaker is ideal on your desk or in the shower as it can suction or clip onto almost any surface. Small enough to carry with you anywhere, it delivers big sound wherever you go. You can also answer any phone call wirelessly for hands-free speakerphone operation. The red speaker is waterproof, rugged and portable, and can be used just about anywhere.|642.4|EUR|744|13
17cb4366-256e-4faf-aa78-a5c8770e1945|IMIKEYA Gold Trophy Cup Plastic Award Trophies Cups First Place Winner Award Trophies Cup for Sports Tournament Competition Kids Parties|Gold Trophy Cup Plastic Award Trophies Cups First Place Winner Award Trophies Cup for Sports Tournament Competition Kids Parties     Great educational and game supplies trophy cup for kindergarten and primary school.The premium quality material makes trophy cup durable and lasts for a long time use.To the winner, trophy cup is a good prize, and it is a representative of honor and great efforts.Usage: these party award trophies is used as party game prizes, or party favors trophy cup.Size 18x10x10cm.   Angel Wings and Headband Set Angel Wings Pendant Ornaments Mini Candy Dessert Clear Box Set of 6 Enamel Dinner Plates Mini Cupid Set Hanging Plant Holder Add to Cart Add to Cart Add to Cart See Details Add to Cart Add to Cart Customer Reviews — — 5.0 out of 5 stars 1 1.0 out of 5 stars 1 — — Price $11.09$11.09 $12.69$12.69 $15.99$15.99 — $16.29$16.29 $6.29$6.29 ✓ ✓ ✓|469.79|EUR|516|738
f8e61892-be7a-4092-8188-e11a0e58e653|CloudValley Designed for iPhone 13 Pro Case with Slide Camera Cover, Shockproof Soft Rubber Bumper & Hard Back Protective Case for iPhone 13 Pro 6.1 inch (2021)-Black|About this item 【Compatibility】Specifically designed for iPhone 13 Pro 6.1 inch (2021 Release), [NOT For iPhone 13 6.1 inch / 13 Pro Max 6.7 inch] 【Slide Camera Cover Design】Sliding lens protector protects the camera of iPhone 13 Pro from collision and scratches, and protect your camera and privacy. 【Powerful Protection】Cushioned corners prevents your device from accidental drops and shocks. 【Wireless Charging Friendly】The supports wireless charging, no need to take off the phone case when going to wirelessly charge your cell phone. 【What You Get】 CloudValley case slim flt design for iPhone 13 Pro, and our worry-free 18 month and friendly customer service.|564.75|USD|827|627
d444a4fa-1a45-47be-96b1-956bc44150f5|NICETOWN Blackout Curtains Panels for Bedroom - Microfiber Noise Reducing Thermal Insulated T-Shaped Foil Print Design Blackout Curtains for Patio Sliding Glass Door (2 Panels, 52 x 84 Inch, Gray)|Previous page Why You'll Love NICETOWN window curtain rod? The curtain rod has a clean design for a modern look. The goes-with-anything finish; adjustable length fits your window; add a refined look to your windows Stylish and functional, these hot sale curtain rod series are easy to style for your home. HOT SALE CURTAIN ROD SERIES Visit the Store HOT SALE CURTAIN ROD SERIES Visit the Store HOT SALE CURTAIN ROD SERIES Visit the Store Next page|288.51|USD|542|568
218b8474-9893-4c58-b618-424d7f7b3e8a|Furbo Dog Camera|The Furbo Dog Camera lets you monitor and interact with your dog remotely, offering a 1080p camera and treat dispenser for your pet’s well-being.|249.99|USD|3000|1
6e2e73ec-fb0e-458d-a613-58d72bd21af2|Bendon Publishing Disney Frozen Imagine Ink: Mess-Free Game Book|These Imagine Ink Game books use a mess free marker to reveal a rainbow of colors as you draw on the page. Designed to be used with the included Magic Ink Marker, a clear marker that will not visibly mark most other items, the Imagine Ink Game books are perfect for travel, holidays, or any time. Bendon Publishing International Inc. was founded in 2001. Since its inception, Bendon has become one of the fastest growing children's book publishers in the nation. Bendon has maintained early success in part to our simple philosophy of listening to the customer and providing them what they want.|205.03|USD|483|966
352a2941-c1e1-4ad6-abab-c3b033a94d18|BDK Croc Skin Faux Leather Car Seat Covers Full Set with Carpet Car Floor Mats - Front and Rear Bench Seat Covers with Carpet Floor Liners, Car Interior Covers Gift Set (Red)|BDK Croc Skin Faux Leather Car Seat Covers Full Set with Carpet Car Floor Mats - Front and Rear Bench Seat Covers with Carpet Floor Liners, Car Interior Covers Gift Set (Red)|574.81|EUR|140|424
5d1c9a5b-7476-4649-bf7c-319e080907b8|Canon PIXMA TR4520 Wireless Printer|The Canon PIXMA TR4520 Wireless Printer is an all-in-one inkjet printer, ideal for home and office use, offering wireless connectivity and easy setup.|69.99|USD|5000|2
b2d6c93e-e5c5-49eb-92d9-442484b64a85|Blowfish Malibu Women's Blumoon Wedge Sandal|The Blumoon sandal features a 1cm micro-wedge heel, a comfortable footbed with an open-toe silhouette. Decorative straps, including one with a braided detail, add a sweet twist to this casual style.|670.82|USD|152|386
4a2c6f37-bb9d-40a2-80e7-4780f9a39bbd|Razer Huntsman Mini 60% Gaming Keyboard|The Razer Huntsman Mini 60% Gaming Keyboard features Razer Optical switches for fast, responsive typing and a compact design for portability.|109.99|USD|1500|1
c7a6894e-ea0d-46c8-b421-21879c024db4|Sony PlayStation 5 Console|The Sony PlayStation 5 Console offers ultra-fast load times, stunning visuals with ray tracing, and immersive gameplay for a next-gen gaming experience.|499.99|USD|2000|1
4ef863be-fdf0-4873-ba6d-26cfd45f6ba8|8Pcs Resin Coaster Molds Set, Include 4 Square and 4 Round Thick Silicone Molds for Resin Casting, Coaster Resin Molds for Resin DIY Epoxy Resin Coaster, Cups Mats, Home Decoration|"Package include: 4 x Square Coaster Resin Molds 4 x Round Coaster Resin Molds Product Feature: Material: Silicone Molds Molds Size: 3.66""L x 3.66""W x 0.79""H Operation Tips: Please store the silicone molds for epoxy away from direct sunlight and dust."|60.49|USD|324|434
54736f26-951d-4edc-bd25-784728f2ff72|wusoda Silent Basketball Dribbling Indoor Dribble Dream Silent Basketball Airless Basketball Quiet Mini Basketball for Kids Small Basketball|Silent Basketball Dribbling Indoor Dribble Dream Airless Basketball Foam Mini Basketball   Kids Basketball Kids Quiet Small Basketball Gifts for Boys Girls   Dribble Dream Basketball Outdoor Basketball (8.3inch）   Just draw again following the original lines if they fade away. You can draw some patterns you like on the basketball as well.   Multi Activities Indoor & Outdoor   Note: Don't worry about the smell when you receive it. Just leave it on the balcony for a night.|91.4|USD|538|161
79ba329f-c47e-4626-b751-496b2a1fdad6|for Samsung Galaxy A15 Case for Women Girls with Ring Kickstand,Galaxy A15 Phone Case Cute Bling Diamond Butterfly Flower Design Glitter Pearl Back Soft TPU Bumper Cover for Samsung A15 5G Purple|lighweight and not bulky at all,looks super shiny by plating diamond skillsIMD technology combined with shell pattern is anti-scratch,anti-fingerprint and anti-oilglass mirror design can be helpful for girls women when dating,eating out and having party       antiyellow,anti-oil and anti-fingerprintnever yellow with diamond antioxidant layer raised lips for camera protectionprecise alignment with no influence of taking picures smooth feels like baby skinglass mirror strip design helpful for girls women|425.26|USD|489|922
9860dd42-c2f1-4149-af4b-ebecdd440591|YORWHIN Hanging Punching Bag for Adults, 4FT PU Heavy Bag Boxing Training Equipment with 12OZ Gloves, Reflex Ball, Wristband, Kicking Bag Boxing Set for Training Karate Kickboxing Home Gym(Unfilled)|Why Should Exercise?   Are you always addicted to Internet addiction? Are you feel stressed sometimes and have no place to let go? Do you want to have a strong body? This boxing bag is a good gift for yourself, family, friends, colleagues. Punching bag with gloves is good for body building, pressure release, get rid of Internet addiction and training Taekwondo, Boxing, Karate, Muay Thai Fitness. Great to maintain a positive mood and keep a health body. Choose Different Fillers to Fit Your Need.   Note: Do not only fill sand. Filling preferably not more than 80 pounds.   Details of the Accessories         Reflex Ball Work on your hitting reflexes. 12OZ Boxing Gloves Good shock absorption and cushioning Full Wrap Reduce the chance of wrist injury. 4-Pannel Steel Chain Keeps the bag rebound freely after being hit. Perfect Boxing Equipment|511.87|EUR|232|119
175f150e-d7e3-4f7b-be29-6ad2fcfb7498|LETTON Rose Gold Adjustable Laptop Stand for Desk, Portable Laptop Riser, Aluminum Foldable Computer Stand, Ergonomic Computer Laptop Holder Desktop Tray for Tablet Notebook|With Letton Laptop Stand,Make Your Life Healthy   Why Choose LETTON Laptop Stand?   Reduce Neck and Eye Fatigue   Height Adjustable and Foldable   Comparison Of Other Laptop Stand   Compatible with Multiple Devices   No Installation,Easy to Assemble|575.15|EUR|101|846
a67c66d4-4218-49df-bd73-9f4479e115f7|Amazon Essentials Men's Slim-Fit Lightweight Stretch Pant|Amazon Essentials is focused on creating affordable, high-quality, and long-lasting everyday clothing you can rely on. Our line of men's must-haves includes polo shirts, chino pants, classic-fit shorts, casual button-downs, and crew-neck tees. Our consistent sizing takes the guesswork out of shopping, and each piece is put to the test to maintain the highest standards in quality and comfort.|618.93|USD|784|900
30f4231d-9609-44a0-b7d2-28e3fa17e5b6|Samsung Galaxy S21 Ultra 5G|The Samsung Galaxy S21 Ultra 5G features a large AMOLED display, quad rear cameras, and 5G connectivity, offering a premium smartphone experience.|1199.99|USD|2500|1
c5246c0e-66ba-4534-b597-05ae6fe0620e|Nike Air Zoom Pegasus 38 Running Shoes|The Nike Air Zoom Pegasus 38 Running Shoes offer responsive cushioning, breathable upper, and durable design, making them ideal for running and training.|119.99|USD|3500|2
82627412-c0e7-4c42-b5b1-4651167c466f|Microsoft Xbox Series X|The Microsoft Xbox Series X offers powerful gaming performance with 4K resolution, lightning-fast load times, and a wide range of exclusive games.|499.99|USD|1800|1
27438783-2c69-4f29-abc9-ac27c798a388|Skechers Women's Go Joy Walking Shoe Sneaker|Athletic air mesh slip on|629.43|USD|10|108
b1fa7aa7-cd41-427c-a589-c3f42bd95c58|Billabong Men's Standard 73 Pro Boardshort, 4-Way Performance Stretch, 20 Inch Outseam|19 inch mid length boardshort, 73 boardshort features our signature 73 split binding detail and scallop hem in a 4 way pro stretch fabric. Allover print design, contrast color at binding and patch pocket at right side. Micro repel coatin|456.22|USD|689|618
ca8545f3-b212-4d63-af49-dd230293f7d6|Lugz Men's Empire Lo WR Thermabuck Boot|The Lugz brand came into the world in October of 1993. Lugz was endorsed by key players from the world of hip hop giving it the image known today. Lugz product is aggressively styled using the highest quality materials for maximum durability and superior comfort. Our footwear features premium leathers and durable construction as well. Today Lugz has expanded beyond boots and has added casual shoes, sandals and athletics to the mix. The Lugz brand came into the world in October of 1993. Lugz was endorsed by key players from the world of hip hop giving it the image known today. Lugz product is aggressively styled using the highest quality materials for maximum durability and superior comfort. Our footwear features premium leathers and durable construction as well. Today Lugz has expanded beyond boots and has added casual shoes and athletics to the mix.|129.87|EUR|716|357
e1d68411-c5d6-4b66-97a0-d37e3ccf21d4|GoPro HERO9 Black|The GoPro HERO9 Black offers 5K video recording, HyperSmooth stabilization, and a front-facing display, making it perfect for vlogs and action shots.|399.99|USD|3000|2
c381832b-b01b-40dc-9a1b-f15810d47ce7|Easy Street Women's Forever Mules|The scalloped top line echoes the gently curved layered details of this dress casual mule from Easy Street. Easy Street is a national branded shoe company that has been making women's traditional shoes for over 50 years with an emphasis on comfort and fit supported by widths and sizes.|146.4|USD|247|469
cc5f1148-82f9-42fc-87c2-a6423649060b|Bushnell Tour V6 / Tour V6 Shift Laser Golf Rangefinder with Wearable4U Bundle|"IMPROVED WEATHER RESISTANT DESIGN (IPX6) The most weather resistant (IPX6) Tour series laser Bushnell Golf has ever made.   IMPROVED PINSEEKER WITH VISUAL JOLT In addition to feeling when you have locked onto the flag, a red ring now flashes as JOLT vibrates to give you even greater feedback and confidence to know you have locked onto the flag.   Specifications LENGTH: 4.5"" WIDTH: 1.6"" HEIGHT: 3.1"" WEIGHT: 8.5oz WATER RESISTANT: YES, IPX6 MAGNIFICATION: 6x OBJECTIVE LENS DIAMETER: 24mm EXIT PUPIL: 4.0mm EXTRA LONG EYE RELIEF: 16mm RANGE: 5-1,300 yards RANGING ACCURACY: 1 yard FIELD OF VIEW: 330ft@1000 yards DISPLAY: LCD POWER SOURCE: 3-Volt Lithium (CR-2) FULLY MULTI-COATED: YES"|155.01|EUR|223|421
f0b32097-1e07-4017-abb6-966a404c5bc3|IsoAcoustics Orea Series Audio Equipment Isolators (Graphite - 4 lbs Max/pc)|"Graphite Bronze Indigo Bordeaux Dimensions (WXH) 1.6""X1.1"" (40X27mm) 2""x1.1"" (50x29mm) 2.3""x1.3"" (58x33mm) 2.6""x1.4"" (67x36mm) Tilt x x x x Weight Capacity 4lbs (1.8 kg) per unit 8lbs (3.6 kg) per unit 16lbs (7.2 kg) per unit 32lbs (14.5) per unit Weight Capacity per 3 units 12lbs (5.4 kg) 24lbs (10.8 kg) 48lbs (21.6 kg) 96lbs (43.5 kg) Weight Capacity per 4 units 16lbs (7.2 kg) 32lbs (14.4 kg) 64lbs (28.8 kg) 128lbs (58 kg) Quantity 1 Unit (Single) 1 Unit (Single) 1 Unit (Single) 1 Unit (Single)"|451.83|EUR|999|477
a9e686d2-21cf-425b-970f-ef08e6023f55|US Art Supply 6 X 6 inch Professional Artist Quality Acid Free Canvas Panel Boards 24-Pack (1 Full Case of 24 Single Canvas Panel Boards)||443.74|EUR|339|430
c0e9148c-116e-455d-a003-0c98eb14a735|ASICS Women's Gel-Cumulus 20 Running Shoes|Asics Gel-Pulse 10 1012A010-402|195.93|EUR|721|366
2bc02e52-f437-487b-947b-3a535dbd5675|Panasonic Lumix GH5 Mirrorless Camera|The Panasonic Lumix GH5 is a versatile mirrorless camera designed for video creators, offering 4K video recording, a 20.3MP sensor, and in-body stabilization.|1499.99|USD|800|2
0714c499-2794-4110-b237-645807870194|COB LED Light Strip Connectors 20pcs 8mm 2Pin Strip to Wires LED Tape Light Connectors,Transparent Solderless No Dark Area for LED Lights Connector DIY COB/SMD Strip Lights|MORE CHOICES......         20Pcs 8mm 2Pin COB LED Connectors Specifications: Product Type: Strip to Strip 8mm 2Pin COB LED Connectors Maximum Current: 6A Working PCB width: 8mm Material: PC material and pure copper Applicable strip specifications: IP20 SMD & COB strip|86.28|EUR|38|492
2d03ca34-8110-4ccd-b3cf-d7a77f208891|LEGO Technic Compact Crawler Crane 42097 Building Kit (920 Pieces)|Help young LEGO builders understand the basics of gears, force and movement with the LEGO Technic 42097 Compact Crawler Crane. This detailed and robust toy crane comes with an array of realistic features and functions, including extendable outriggers that move both laterally and vertically, an extendable boom, a hoist with extensive cabling and safety lock, and a 180°-rotating superstructure. The Crawler Crane folds into a compact vehicle that travels on rugged crawler tracks and comes with a classic yellow and black color scheme with authentic sticker detailing. You can also rebuild this 2-in-1 cool crane toy to create the LEGO Technic Compact Tower Crane.|607.94|USD|708|873
f9569b23-0b07-485b-9333-f1c9a65e9ab1|Fujifilm X-T4 Mirrorless Camera|The Fujifilm X-T4 features a 26.1MP sensor, 4K video recording, and excellent color reproduction, making it a great choice for photographers and videographers.|1699.99|USD|1200|1
b9ff3cc4-2609-42a2-8ce7-7c5b342adc0f|"Thule Subterra Carry On Roller 22"", Ember"|Sleek, spacious, and built to last, the Thule Subterra Carry On is designed to help you pack and travel efficiently. This carry on roller guarantees a smooth pull from the lightweight frame, oversized wheels, and a V-tubing telescoping handle. Perfect for business travel or a family vacation, the Thule Subterra Carry On comes equipped with an internal compression board to maximize packing space, minimize wrinkling, and keep clothes in place. The divided main compartment also separates clean-from-dirty and work-from-play, so you are sure to stay organized wherever you go. All Thule rolling luggage is constructed to withstand the rigors of modern travel, and this travel bag is no exception. Durable materials, a solid exoskeleton and a molded back panel combine to absorb impact and leave you with a suitcase always ready for the next adventure. Sit back, relax, and enjoy the journey.|563.29|EUR|272|111
